"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","4","All classes and interfaces must belong to a named package","Code Style","NoPackage"
"2","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","6","All classes and interfaces must belong to a named package","Code Style","NoPackage"
"3","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","1","6","The class name 'node' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"4","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","4","12","Use one line for each declaration, it enhances code readability.","Best Practices","OneDeclarationPerLine"
"5","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","4","13","Use one line for each declaration, it enhances code readability.","Best Practices","OneDeclarationPerLine"
"6","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","23","Avoid unused constructor parameters such as 'p'.","Best Practices","UnusedFormalParameter"
"7","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","45","This statement should have braces","Code Style","ControlStatementBraces"
"8","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","47","This statement should have braces","Code Style","ControlStatementBraces"
"9","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","48","This statement should have braces","Code Style","ControlStatementBraces"
"10","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Hard-Orders/Guy6/15437088.java","3","68","This statement should have braces","Code Style","ControlStatementBraces"
