"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","4","headerCommentRequirement Required","Comments","CommentRequired"
"2","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","5","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"3","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","6","publicMethodCommentRequirement Required","Comments","CommentRequired"
"4","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","7","Local variable 'ler' could be declared final","Optimization","LocalVariableCouldBeFinal"
"5","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","9","Found 'DD'-anomaly for variable 'diferente' (lines '9'-'34').","Controversial","DataflowAnomalyAnalysis"
"6","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","9","Found 'DU'-anomaly for variable 'diferente' (lines '9'-'37').","Controversial","DataflowAnomalyAnalysis"
"7","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","10","Avoid unused local variables such as 'tamanho'.","Unused Code","UnusedLocalVariable"
"8","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","10","Found 'DD'-anomaly for variable 'conta' (lines '10'-'32').","Controversial","DataflowAnomalyAnalysis"
"9","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","10","Found 'DD'-anomaly for variable 'i' (lines '10'-'17').","Controversial","DataflowAnomalyAnalysis"
"10","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","10","Found 'DD'-anomaly for variable 'j' (lines '10'-'20').","Controversial","DataflowAnomalyAnalysis"
"11","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","10","Found 'DU'-anomaly for variable 'j' (lines '10'-'37').","Controversial","DataflowAnomalyAnalysis"
"12","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","10","Found 'DU'-anomaly for variable 'tamanho' (lines '10'-'37').","Controversial","DataflowAnomalyAnalysis"
"13","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","10","Local variable 'tamanho' could be declared final","Optimization","LocalVariableCouldBeFinal"
"14","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","4","10","Use one line for each declaration, it enhances code readability.","Controversial","OneDeclarationPerLine"
"15","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","13","Local variable 's1' could be declared final","Optimization","LocalVariableCouldBeFinal"
"16","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","15","Found 'DU'-anomaly for variable 's2' (lines '15'-'37').","Controversial","DataflowAnomalyAnalysis"
"17","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","15","Local variable 's2' could be declared final","Optimization","LocalVariableCouldBeFinal"
"18","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","20","Avoid unnecessary comparisons in boolean expressions","Design","SimplifyBooleanExpressions"
"19","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","32","Avoid unnecessary comparisons in boolean expressions","Design","SimplifyBooleanExpressions"
"20","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","3","32","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"21","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","32","Found 'DD'-anomaly for variable 'conta' (lines '32'-'32').","Controversial","DataflowAnomalyAnalysis"
"22","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","34","Found 'DD'-anomaly for variable 'diferente' (lines '34'-'34').","Controversial","DataflowAnomalyAnalysis"
"23","","C:\Users\Daniel\Documents\Tese\SourceFiles\SimpleExercises\Ex4_S1_Cadeia\Aluno42\Exercicios.java","5","34","Found 'DU'-anomaly for variable 'diferente' (lines '34'-'37').","Controversial","DataflowAnomalyAnalysis"
